country_name,continent,sub_continent,year,cantidad,promedio_edad
Kenya,Africa,Eastern Africa,2010,4,26.7500
Kenya,Africa,Eastern Africa,2011,6,32.1667
Kenya,Africa,Eastern Africa,2012,7,24.7143
Kenya,Africa,Eastern Africa,2013,7,27.4286
Kenya,Africa,Eastern Africa,2014,8,29.1250
Kenya,Africa,Eastern Africa,2015,11,29.4545
Kenya,Africa,Eastern Africa,2016,7,39.5714
Kiribati,Oceania,Micronesia,2013,4,27.5000
Kiribati,Oceania,Micronesia,2015,3,28.6667
Kuwait,Asia,Western Asia,2006,1,43.0000
Kyrgyzstan,Asia,Central Asia,2005,1,30.0000
Kyrgyzstan,Asia,Central Asia,2006,1,31.0000
Kyrgyzstan,Asia,Central Asia,2007,1,32.0000
Kyrgyzstan,Asia,Central Asia,2008,2,31.5000
Kyrgyzstan,Asia,Central Asia,2010,1,32.0000
Kyrgyzstan,Asia,Central Asia,2011,3,22.6667
Kyrgyzstan,Asia,Central Asia,2012,3,23.6667
Kyrgyzstan,Asia,Central Asia,2013,1,33.0000
Kyrgyzstan,Asia,Central Asia,2014,2,21.5000
Kyrgyzstan,Asia,Central Asia,2015,2,22.5000
Lao People's Democratic Republic,Asia,South-Eastern Asia,2013,1,22.0000
Lao People's Democratic Republic,Asia,South-Eastern Asia,2015,1,28.0000
Latvia,Europe,Northern Europe,2005,1,24.0000
Latvia,Europe,Northern Europe,2006,1,20.0000
Latvia,Europe,Northern Europe,2008,3,14.3333
Latvia,Europe,Northern Europe,2009,3,28.0000
Latvia,Europe,Northern Europe,2010,2,30.0000
Latvia,Europe,Northern Europe,2011,8,23.5000
Latvia,Europe,Northern Europe,2012,11,26.2727
Latvia,Europe,Northern Europe,2013,15,28.6667
Latvia,Europe,Northern Europe,2014,11,32.3636
Latvia,Europe,Northern Europe,2015,24,33.7500
Latvia,Europe,Northern Europe,2016,8,29.7500
Lebanon,Asia,Western Asia,2005,21,29.1905
Lebanon,Asia,Western Asia,2006,36,27.6111
Lebanon,Asia,Western Asia,2007,44,25.8182
Lebanon,Asia,Western Asia,2008,38,27.9474
Lebanon,Asia,Western Asia,2009,34,31.3235
Lebanon,Asia,Western Asia,2010,23,28.6522
Lebanon,Asia,Western Asia,2011,23,28.9565
Lebanon,Asia,Western Asia,2012,26,28.0000
Lebanon,Asia,Western Asia,2013,40,29.0000
Lebanon,Asia,Western Asia,2014,22,28.9545
Lebanon,Asia,Western Asia,2015,24,30.8333
Lebanon,Asia,Western Asia,2016,33,30.0606
Lesotho,Africa,Southern Africa,2016,1,43.0000
Liberia,Africa,Western Africa,2006,1,21.0000
Liberia,Africa,Western Africa,2009,1,24.0000
Liberia,Africa,Western Africa,2013,1,41.0000
Liberia,Africa,Western Africa,2014,1,42.0000
Libya,Africa,Northern Africa,2010,1,22.0000
Libya,Africa,Northern Africa,2013,2,23.0000
Libya,Africa,Northern Africa,2015,1,28.0000
Libya,Africa,Northern Africa,2016,1,44.0000
Liechtenstein,Europe,Western Europe,2008,1,26.0000
Lithuania,Europe,Northern Europe,2005,1,23.0000
Lithuania,Europe,Northern Europe,2006,2,26.5000
Lithuania,Europe,Northern Europe,2007,2,23.5000
Lithuania,Europe,Northern Europe,2008,6,26.6667
Lithuania,Europe,Northern Europe,2009,27,38.5185
Lithuania,Europe,Northern Europe,2010,8,36.6250
Lithuania,Europe,Northern Europe,2011,28,39.6786
Lithuania,Europe,Northern Europe,2012,12,30.7500
Lithuania,Europe,Northern Europe,2013,13,29.0769
Lithuania,Europe,Northern Europe,2014,10,34.4000
Lithuania,Europe,Northern Europe,2015,14,31.9286
Lithuania,Europe,Northern Europe,2016,10,32.3000
Luxembourg,Europe,Western Europe,2005,3,38.0000
Luxembourg,Europe,Western Europe,2009,1,31.0000
Luxembourg,Europe,Western Europe,2010,1,32.0000
Luxembourg,Europe,Western Europe,2014,2,35.5000
Luxembourg,Europe,Western Europe,2015,3,33.0000
Luxembourg,Europe,Western Europe,2016,1,37.0000
Macao,Asia,Eastern Asia,2014,1,74.0000
Macao,Asia,Eastern Asia,2016,4,38.0000
Macedonia,Europe,Southern Europe,2005,3,34.0000
Macedonia,Europe,Southern Europe,2006,2,30.5000
Macedonia,Europe,Southern Europe,2007,1,39.0000
Macedonia,Europe,Southern Europe,2008,4,52.5000
Macedonia,Europe,Southern Europe,2009,2,71.0000
Macedonia,Europe,Southern Europe,2010,3,24.0000
Macedonia,Europe,Southern Europe,2011,2,50.0000
Macedonia,Europe,Southern Europe,2012,2,39.5000
Macedonia,Europe,Southern Europe,2013,1,41.0000
Macedonia,Europe,Southern Europe,2015,2,35.0000
Macedonia,Europe,Southern Europe,2016,2,38.0000
Madagascar,Africa,Eastern Africa,2006,1,65.0000
Madagascar,Africa,Eastern Africa,2011,3,31.0000
Madagascar,Africa,Eastern Africa,2012,2,27.5000
Madagascar,Africa,Eastern Africa,2013,2,37.0000
Madagascar,Africa,Eastern Africa,2014,1,28.0000
Madagascar,Africa,Eastern Africa,2015,2,54.0000
Madagascar,Africa,Eastern Africa,2016,3,32.0000
Malaysia,Asia,South-Eastern Asia,2005,6,33.0000
Malaysia,Asia,South-Eastern Asia,2006,5,35.0000
Malaysia,Asia,South-Eastern Asia,2007,4,34.5000
Malaysia,Asia,South-Eastern Asia,2008,5,28.4000
Malaysia,Asia,South-Eastern Asia,2009,5,34.6000
Malaysia,Asia,South-Eastern Asia,2010,7,36.0000
Malaysia,Asia,South-Eastern Asia,2011,7,33.5714
Malaysia,Asia,South-Eastern Asia,2012,8,28.3750
Malaysia,Asia,South-Eastern Asia,2013,10,28.0000
Malaysia,Asia,South-Eastern Asia,2014,12,27.6667
Malaysia,Asia,South-Eastern Asia,2015,16,25.2500
Malaysia,Asia,South-Eastern Asia,2016,11,32.3636
Mali,Africa,Western Africa,2007,1,54.0000
Mali,Africa,Western Africa,2011,1,44.0000
Mali,Africa,Western Africa,2014,6,5.8333
Mali,Africa,Western Africa,2015,1,38.0000
Mali,Africa,Western Africa,2016,1,39.0000
Malta,Europe,Southern Europe,2005,2,60.0000
Malta,Europe,Southern Europe,2012,2,34.0000
Malta,Europe,Southern Europe,2013,1,63.0000
Malta,Europe,Southern Europe,2014,2,36.0000
Malta,Europe,Southern Europe,2015,1,27.0000
Malta,Europe,Southern Europe,2016,1,53.0000
Mauritania,Africa,Western Africa,2006,1,31.0000
Mauritania,Africa,Western Africa,2015,1,27.0000
Mauritius,Africa,Eastern Africa,2005,2,41.0000
Mauritius,Africa,Eastern Africa,2007,2,27.0000
Mauritius,Africa,Eastern Africa,2008,1,33.0000
Mauritius,Africa,Eastern Africa,2009,3,35.0000
Mauritius,Africa,Eastern Africa,2010,1,32.0000
Mauritius,Africa,Eastern Africa,2011,2,34.5000
Mauritius,Africa,Eastern Africa,2012,1,37.0000
Mauritius,Africa,Eastern Africa,2013,2,36.5000
Mauritius,Africa,Eastern Africa,2014,1,36.0000
Mauritius,Africa,Eastern Africa,2015,2,35.5000
Mexico,Americas,Central America,2005,599,28.9499
Mexico,Americas,Central America,2006,688,29.5305
Mexico,Americas,Central America,2007,853,30.3599
Mexico,Americas,Central America,2008,849,30.1814
Mexico,Americas,Central America,2009,880,31.4443
Mexico,Americas,Central America,2010,917,30.7219
Mexico,Americas,Central America,2011,1051,30.5576
Mexico,Americas,Central America,2012,1339,30.9664
Mexico,Americas,Central America,2013,1356,30.6600
Mexico,Americas,Central America,2014,1458,31.3957
Mexico,Americas,Central America,2015,1607,31.7268
Mexico,Americas,Central America,2016,1346,30.9911
Moldova,Europe,Eastern Europe,2005,2,36.5000
Moldova,Europe,Eastern Europe,2006,9,26.6667
Moldova,Europe,Eastern Europe,2007,9,30.2222
Moldova,Europe,Eastern Europe,2008,5,27.0000
Moldova,Europe,Eastern Europe,2009,14,33.5714
Moldova,Europe,Eastern Europe,2010,9,38.3333
Moldova,Europe,Eastern Europe,2011,13,31.6923
Moldova,Europe,Eastern Europe,2012,10,39.6000
Moldova,Europe,Eastern Europe,2013,10,35.7000
Moldova,Europe,Eastern Europe,2014,2,32.0000
Moldova,Europe,Eastern Europe,2015,4,27.7500
Moldova,Europe,Eastern Europe,2016,4,30.0000
Mongolia,Asia,Eastern Asia,2006,1,25.0000
Mongolia,Asia,Eastern Asia,2008,1,31.0000
Mongolia,Asia,Eastern Asia,2009,1,34.0000
Mongolia,Asia,Eastern Asia,2016,1,27.0000
Morocco,Africa,Northern Africa,2005,9,30.4444
Morocco,Africa,Northern Africa,2006,9,36.8889
Morocco,Africa,Northern Africa,2007,14,26.0000
Morocco,Africa,Northern Africa,2008,16,29.6875
Morocco,Africa,Northern Africa,2009,19,26.9474
Morocco,Africa,Northern Africa,2010,14,31.1429
Morocco,Africa,Northern Africa,2011,17,32.2353
Morocco,Africa,Northern Africa,2012,23,33.0435
Morocco,Africa,Northern Africa,2013,23,31.2174
Morocco,Africa,Northern Africa,2014,18,34.4444
Morocco,Africa,Northern Africa,2015,36,33.6111
Morocco,Africa,Northern Africa,2016,29,33.3793
Mozambique,Africa,Eastern Africa,2005,3,20.3333
Mozambique,Africa,Eastern Africa,2006,5,30.8000
Mozambique,Africa,Eastern Africa,2007,5,29.8000
Mozambique,Africa,Eastern Africa,2008,2,31.5000
Mozambique,Africa,Eastern Africa,2009,1,27.0000
Mozambique,Africa,Eastern Africa,2010,4,25.7500
Mozambique,Africa,Eastern Africa,2011,1,38.0000
Mozambique,Africa,Eastern Africa,2012,2,34.5000
Mozambique,Africa,Eastern Africa,2013,3,33.0000
Mozambique,Africa,Eastern Africa,2014,1,31.0000
Mozambique,Africa,Eastern Africa,2015,8,30.2500
Mozambique,Africa,Eastern Africa,2016,5,29.8000
Myanmar,Asia,South-Eastern Asia,2005,1,6.0000
Myanmar,Asia,South-Eastern Asia,2006,1,14.0000
Myanmar,Asia,South-Eastern Asia,2007,1,15.0000
Myanmar,Asia,South-Eastern Asia,2008,1,27.0000
Myanmar,Asia,South-Eastern Asia,2015,1,25.0000
Myanmar,Asia,South-Eastern Asia,2016,1,26.0000
Namibia,Africa,Southern Africa,2006,2,29.0000
Namibia,Africa,Southern Africa,2011,1,32.0000
Namibia,Africa,Southern Africa,2013,1,34.0000
Namibia,Africa,Southern Africa,2015,4,28.5000
Nepal,Asia,Southern Asia,2005,2,30.5000
Nepal,Asia,Southern Asia,2006,4,30.2500
Nepal,Asia,Southern Asia,2007,5,28.2000
Nepal,Asia,Southern Asia,2008,10,28.9000
Nepal,Asia,Southern Asia,2009,14,30.7143
Nepal,Asia,Southern Asia,2010,17,31.5882
Nepal,Asia,Southern Asia,2011,15,31.0667
Nepal,Asia,Southern Asia,2012,41,28.9512
Nepal,Asia,Southern Asia,2013,30,31.5667
Nepal,Asia,Southern Asia,2014,28,32.2500
Nepal,Asia,Southern Asia,2015,33,31.0303
Nepal,Asia,Southern Asia,2016,70,26.4714
Netherlands,Europe,Northern Europe,2005,115,34.6696
Netherlands,Europe,Northern Europe,2006,118,38.2627
Netherlands,Europe,Northern Europe,2007,125,37.2560
Netherlands,Europe,Northern Europe,2008,118,35.8051
Netherlands,Europe,Northern Europe,2009,140,35.9429
Netherlands,Europe,Northern Europe,2010,119,36.7563
Netherlands,Europe,Northern Europe,2011,130,39.2154
Netherlands,Europe,Northern Europe,2012,159,36.0692
Netherlands,Europe,Northern Europe,2013,145,37.6621
Netherlands,Europe,Northern Europe,2014,170,37.4882
Netherlands,Europe,Northern Europe,2015,151,35.5960
Netherlands,Europe,Northern Europe,2016,101,37.4059
New Zealand,Oceania,Australia and New Zealand,2005,52,32.8462
New Zealand,Oceania,Australia and New Zealand,2006,44,34.6818
New Zealand,Oceania,Australia and New Zealand,2007,59,31.4237
New Zealand,Oceania,Australia and New Zealand,2008,88,30.2614
New Zealand,Oceania,Australia and New Zealand,2009,81,29.7901
New Zealand,Oceania,Australia and New Zealand,2010,75,34.5200
New Zealand,Oceania,Australia and New Zealand,2011,99,32.7576
New Zealand,Oceania,Australia and New Zealand,2012,83,31.0361
New Zealand,Oceania,Australia and New Zealand,2013,70,31.5143
New Zealand,Oceania,Australia and New Zealand,2014,68,35.6176
New Zealand,Oceania,Australia and New Zealand,2015,71,37.3380
New Zealand,Oceania,Australia and New Zealand,2016,50,37.2400
Nicaragua,Americas,Central America,2005,43,27.8837
Nicaragua,Americas,Central America,2006,44,30.0227
Nicaragua,Americas,Central America,2007,42,30.5714
Nicaragua,Americas,Central America,2008,76,29.3158
Nicaragua,Americas,Central America,2009,83,27.3012
Nicaragua,Americas,Central America,2010,80,28.4125
Nicaragua,Americas,Central America,2011,102,27.7745
Nicaragua,Americas,Central America,2012,105,29.0381
Nicaragua,Americas,Central America,2013,94,30.3085
Nicaragua,Americas,Central America,2014,87,30.0460
Nicaragua,Americas,Central America,2015,103,30.4951
Nicaragua,Americas,Central America,2016,83,31.5301
Niger,Africa,Western Africa,2012,1,35.0000
Nigeria,Africa,Western Africa,2005,1,42.0000
Nigeria,Africa,Western Africa,2006,2,36.0000
Nigeria,Africa,Western Africa,2007,2,33.5000
Nigeria,Africa,Western Africa,2008,3,32.3333
Nigeria,Africa,Western Africa,2009,4,25.0000
Nigeria,Africa,Western Africa,2010,12,28.8333
Nigeria,Africa,Western Africa,2011,11,29.0909
Nigeria,Africa,Western Africa,2012,4,36.0000
Nigeria,Africa,Western Africa,2013,5,35.2000
Nigeria,Africa,Western Africa,2014,7,34.7143
Nigeria,Africa,Western Africa,2015,11,33.0909
Nigeria,Africa,Western Africa,2016,5,39.6000
North Korea,Asia,Eastern Asia,2005,20,26.2500
North Korea,Asia,Eastern Asia,2006,20,32.2500
North Korea,Asia,Eastern Asia,2007,17,31.9412
North Korea,Asia,Eastern Asia,2008,23,37.0870
North Korea,Asia,Eastern Asia,2009,36,33.6667
North Korea,Asia,Eastern Asia,2010,12,40.0000
North Korea,Asia,Eastern Asia,2011,13,36.3077
North Korea,Asia,Eastern Asia,2012,10,26.1000
North Korea,Asia,Eastern Asia,2013,7,27.4286
North Korea,Asia,Eastern Asia,2014,4,35.5000
North Korea,Asia,Eastern Asia,2015,1,40.0000
North Korea,Asia,Eastern Asia,2016,1,41.0000
Norway,Europe,Northern Europe,2005,67,38.0448
Norway,Europe,Northern Europe,2006,63,40.0000
Norway,Europe,Northern Europe,2007,65,42.0154
Norway,Europe,Northern Europe,2008,79,41.8101
Norway,Europe,Northern Europe,2009,64,42.9375
Norway,Europe,Northern Europe,2010,67,43.8507
Norway,Europe,Northern Europe,2011,82,45.4268
Norway,Europe,Northern Europe,2012,85,43.9882
Norway,Europe,Northern Europe,2013,65,43.0923
Norway,Europe,Northern Europe,2014,75,41.6267
Norway,Europe,Northern Europe,2015,67,42.1493
Norway,Europe,Northern Europe,2016,45,48.7111
Oman,Asia,Western Asia,2007,1,21.0000
Oman,Asia,Western Asia,2012,1,50.0000
Oman,Asia,Western Asia,2013,1,58.0000
Oman,Asia,Western Asia,2015,1,19.0000
Oman,Asia,Western Asia,2016,1,5.0000
Pakistan,Asia,Southern Asia,2005,63,30.2063
Pakistan,Asia,Southern Asia,2006,82,32.2927
Pakistan,Asia,Southern Asia,2007,107,32.5514
Pakistan,Asia,Southern Asia,2008,114,34.0789
Pakistan,Asia,Southern Asia,2009,138,29.2319
Pakistan,Asia,Southern Asia,2010,115,30.3043
Pakistan,Asia,Southern Asia,2011,87,32.1379
Pakistan,Asia,Southern Asia,2012,109,32.4771
Pakistan,Asia,Southern Asia,2013,128,31.1484
Pakistan,Asia,Southern Asia,2014,74,34.3378
Pakistan,Asia,Southern Asia,2015,147,30.8163
Pakistan,Asia,Southern Asia,2016,199,29.9749
Panama,Americas,Central America,2005,72,25.8056
Panama,Americas,Central America,2006,89,27.8652
Panama,Americas,Central America,2007,161,26.0994
Panama,Americas,Central America,2008,305,25.4459
Panama,Americas,Central America,2009,322,24.5839
Panama,Americas,Central America,2010,224,25.4866
Panama,Americas,Central America,2011,247,26.3765
Panama,Americas,Central America,2012,197,26.4112
Panama,Americas,Central America,2013,171,29.0877
Panama,Americas,Central America,2014,136,29.3824
Panama,Americas,Central America,2015,131,29.5267
Panama,Americas,Central America,2016,132,30.4318
Paraguay,Americas,South America,2005,403,28.4665
Paraguay,Americas,South America,2006,447,27.5235
Paraguay,Americas,South America,2007,782,27.6688
Paraguay,Americas,South America,2008,824,26.8022
Paraguay,Americas,South America,2009,874,26.8810
Paraguay,Americas,South America,2010,889,26.3532
Paraguay,Americas,South America,2011,1052,27.2243
Paraguay,Americas,South America,2012,1286,26.7481
Paraguay,Americas,South America,2013,1331,27.0466
Paraguay,Americas,South America,2014,1391,26.9547
Paraguay,Americas,South America,2015,1556,27.4120
Paraguay,Americas,South America,2016,1422,27.1646
Peru,Americas,South America,2005,25966,30.0154
Peru,Americas,South America,2006,32746,30.1385
Peru,Americas,South America,2007,63869,30.3477
Peru,Americas,South America,2008,47336,29.9386
Peru,Americas,South America,2009,56586,30.5344
Peru,Americas,South America,2010,38048,29.7950
Peru,Americas,South America,2011,40628,29.5707
Peru,Americas,South America,2012,49643,29.7597
Peru,Americas,South America,2013,48517,29.8979
Peru,Americas,South America,2014,49900,30.0023
Peru,Americas,South America,2015,59767,30.3069
Peru,Americas,South America,2016,53624,30.2980
Philippines,Asia,South-Eastern Asia,2005,22,33.2273
Philippines,Asia,South-Eastern Asia,2006,27,35.2963
Philippines,Asia,South-Eastern Asia,2007,21,36.7619
Philippines,Asia,South-Eastern Asia,2008,36,37.5278
Philippines,Asia,South-Eastern Asia,2009,49,36.8571
Philippines,Asia,South-Eastern Asia,2010,75,37.6400
Philippines,Asia,South-Eastern Asia,2011,79,36.3797
Philippines,Asia,South-Eastern Asia,2012,58,35.2759
Philippines,Asia,South-Eastern Asia,2013,58,37.3103
Philippines,Asia,South-Eastern Asia,2014,88,38.1705
Philippines,Asia,South-Eastern Asia,2015,177,39.0791
Philippines,Asia,South-Eastern Asia,2016,187,38.6417
Poland,Europe,Eastern Europe,2005,34,34.4706
Poland,Europe,Eastern Europe,2006,37,31.2432
Poland,Europe,Eastern Europe,2007,50,32.2000
Poland,Europe,Eastern Europe,2008,47,29.0851
Poland,Europe,Eastern Europe,2009,49,31.7143
Poland,Europe,Eastern Europe,2010,60,31.5667
Poland,Europe,Eastern Europe,2011,140,36.4357
Poland,Europe,Eastern Europe,2012,77,31.5974
Poland,Europe,Eastern Europe,2013,127,32.8740
Poland,Europe,Eastern Europe,2014,112,33.5089
Poland,Europe,Eastern Europe,2015,154,36.0000
Poland,Europe,Eastern Europe,2016,113,33.6991
Portugal,Europe,Southern Europe,2005,16,32.1875
Portugal,Europe,Southern Europe,2006,25,37.8400
Portugal,Europe,Southern Europe,2007,28,37.7500
Portugal,Europe,Southern Europe,2008,42,36.6190
Portugal,Europe,Southern Europe,2009,33,32.1212
Portugal,Europe,Southern Europe,2010,62,36.4355
Portugal,Europe,Southern Europe,2011,80,37.5625
Portugal,Europe,Southern Europe,2012,166,35.2771
Portugal,Europe,Southern Europe,2013,334,36.7635
Portugal,Europe,Southern Europe,2014,381,37.0079
Portugal,Europe,Southern Europe,2015,466,38.6288
Portugal,Europe,Southern Europe,2016,377,38.9072
Puerto Rico,Americas,Caribbean,2012,1,22.0000
Puerto Rico,Americas,Caribbean,2013,1,23.0000
Puerto Rico,Americas,Caribbean,2015,2,48.0000
Puerto Rico,Americas,Caribbean,2016,1,47.0000
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2005,12,31.3333
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2006,18,33.7222
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2007,22,37.0000
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2008,17,35.1765
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2009,14,44.2857
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2010,1,33.0000
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2012,1,26.0000
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2013,10,25.0000
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2014,11,38.0000
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2015,12,30.8333
Republica Federal de Yugoslavia (Serbia y Montenegro),Other,Other,2016,2,38.5000
Romania,Europe,Eastern Europe,2005,29,32.1724
Romania,Europe,Eastern Europe,2006,24,38.8750
Romania,Europe,Eastern Europe,2007,24,35.8333
Romania,Europe,Eastern Europe,2008,29,37.2069
Romania,Europe,Eastern Europe,2009,39,37.5897
Romania,Europe,Eastern Europe,2010,47,34.1064
Romania,Europe,Eastern Europe,2011,72,42.6528
Romania,Europe,Eastern Europe,2012,61,34.1967
Romania,Europe,Eastern Europe,2013,122,36.2049
Romania,Europe,Eastern Europe,2014,117,35.7436
Romania,Europe,Eastern Europe,2015,128,38.8047
Romania,Europe,Eastern Europe,2016,136,35.8382
Russian Federation,Europe,Eastern Europe,2005,88,34.0227
Russian Federation,Europe,Eastern Europe,2006,73,32.6164
Russian Federation,Europe,Eastern Europe,2007,135,33.2148
Russian Federation,Europe,Eastern Europe,2008,129,32.7287
Russian Federation,Europe,Eastern Europe,2009,146,33.2192
Russian Federation,Europe,Eastern Europe,2010,177,31.8701
Russian Federation,Europe,Eastern Europe,2011,218,34.6376
Russian Federation,Europe,Eastern Europe,2012,245,32.7102
Russian Federation,Europe,Eastern Europe,2013,249,32.1365
Russian Federation,Europe,Eastern Europe,2014,322,31.0559
Russian Federation,Europe,Eastern Europe,2015,339,32.2124
Russian Federation,Europe,Eastern Europe,2016,331,33.7432
Rwanda,Africa,Eastern Africa,2005,2,6.0000
Saint Kitts and Nevis,Americas,Caribbean,2010,1,62.0000
Saint Kitts and Nevis,Americas,Caribbean,2011,2,44.5000
Saint Kitts and Nevis,Americas,Caribbean,2013,1,59.0000
Saint Kitts and Nevis,Americas,Caribbean,2014,2,65.0000
Saint Kitts and Nevis,Americas,Caribbean,2015,1,61.0000
Saint Lucia,Americas,Caribbean,2013,1,42.0000
Saint Lucia,Americas,Caribbean,2014,1,48.0000
Saint Lucia,Americas,Caribbean,2015,2,51.0000
Saint Vincent and the Grenadines,Americas,Caribbean,2005,1,28.0000
Saint Vincent and the Grenadines,Americas,Caribbean,2006,3,28.3333
Saint Vincent and the Grenadines,Americas,Caribbean,2007,3,30.6667
Saint Vincent and the Grenadines,Americas,Caribbean,2008,4,31.5000
Saint Vincent and the Grenadines,Americas,Caribbean,2009,2,34.0000
Saint Vincent and the Grenadines,Americas,Caribbean,2011,1,38.0000
Saint Vincent and the Grenadines,Americas,Caribbean,2013,2,58.0000
Saint Vincent and the Grenadines,Americas,Caribbean,2014,1,41.0000
Samoa,Oceania,Polynesia,2009,1,23.0000
San Marino,Europe,Southern Europe,2007,1,30.0000
San Marino,Europe,Southern Europe,2011,1,39.0000
San Marino,Europe,Southern Europe,2012,1,40.0000
Sao Tome and Principe,Africa,Middle Africa,2009,1,18.0000
Sao Tome and Principe,Africa,Middle Africa,2010,1,19.0000
Saudi Arabia,Asia,Western Asia,2005,1,36.0000
Saudi Arabia,Asia,Western Asia,2006,2,35.5000
Saudi Arabia,Asia,Western Asia,2009,1,26.0000
Saudi Arabia,Asia,Western Asia,2012,2,47.5000
Saudi Arabia,Asia,Western Asia,2013,2,67.0000
Senegal,Africa,Western Africa,2010,7,27.5714
Senegal,Africa,Western Africa,2011,1,31.0000
Senegal,Africa,Western Africa,2012,3,30.3333
Senegal,Africa,Western Africa,2013,5,31.8000
Senegal,Africa,Western Africa,2014,8,30.7500
Senegal,Africa,Western Africa,2015,8,33.6250
Senegal,Africa,Western Africa,2016,7,35.2857
Serbia,Europe,Southern Europe,2007,1,29.0000
Serbia,Europe,Southern Europe,2008,1,32.0000
Serbia,Europe,Southern Europe,2009,7,36.7143
Serbia,Europe,Southern Europe,2010,13,45.4615
Serbia,Europe,Southern Europe,2011,30,41.0000
Serbia,Europe,Southern Europe,2012,31,41.5806
Serbia,Europe,Southern Europe,2013,16,45.8125
Serbia,Europe,Southern Europe,2014,20,36.4500
Serbia,Europe,Southern Europe,2015,23,37.7826
Serbia,Europe,Southern Europe,2016,19,36.5263
Sierra Leone,Africa,Western Africa,2005,5,23.2000
Sierra Leone,Africa,Western Africa,2006,5,24.2000
Sierra Leone,Africa,Western Africa,2007,1,25.0000
Sierra Leone,Africa,Western Africa,2008,3,26.3333
Singapore,Asia,South-Eastern Asia,2005,12,32.0000
Singapore,Asia,South-Eastern Asia,2006,9,20.1111
Singapore,Asia,South-Eastern Asia,2007,6,26.6667
Singapore,Asia,South-Eastern Asia,2008,1,73.0000
Singapore,Asia,South-Eastern Asia,2009,6,31.1667
Singapore,Asia,South-Eastern Asia,2010,7,28.2857
Singapore,Asia,South-Eastern Asia,2011,9,40.1111
Singapore,Asia,South-Eastern Asia,2012,8,37.6250
Singapore,Asia,South-Eastern Asia,2013,5,34.6000
Singapore,Asia,South-Eastern Asia,2014,2,37.0000
Singapore,Asia,South-Eastern Asia,2015,7,27.2857
Singapore,Asia,South-Eastern Asia,2016,6,36.0000
Slovakia,Europe,Eastern Europe,2005,1,24.0000
Slovakia,Europe,Eastern Europe,2006,1,43.0000
Slovakia,Europe,Eastern Europe,2007,2,30.5000
Slovakia,Europe,Eastern Europe,2008,5,31.8000
Slovakia,Europe,Eastern Europe,2009,6,29.0000
Slovakia,Europe,Eastern Europe,2010,27,39.3704
Slovakia,Europe,Eastern Europe,2011,34,40.0588
Slovakia,Europe,Eastern Europe,2012,28,37.0714
Slovakia,Europe,Eastern Europe,2013,100,38.9900
Slovakia,Europe,Eastern Europe,2014,55,37.4909
Slovakia,Europe,Eastern Europe,2015,22,36.8636
Slovakia,Europe,Eastern Europe,2016,16,36.1875
Slovenia,Europe,Southern Europe,2008,2,32.5000
Slovenia,Europe,Southern Europe,2009,6,36.5000
Slovenia,Europe,Southern Europe,2010,1,34.0000
Slovenia,Europe,Southern Europe,2011,12,43.4167
Slovenia,Europe,Southern Europe,2012,9,32.3333
Slovenia,Europe,Southern Europe,2013,10,35.1000
Slovenia,Europe,Southern Europe,2014,19,30.8421
Slovenia,Europe,Southern Europe,2015,14,31.7143
Slovenia,Europe,Southern Europe,2016,15,32.8000
Solomon Islands,Oceania,Melanesia,2005,2,19.0000
Solomon Islands,Oceania,Melanesia,2006,1,21.0000
Solomon Islands,Oceania,Melanesia,2007,2,21.0000
Solomon Islands,Oceania,Melanesia,2008,1,21.0000
Solomon Islands,Oceania,Melanesia,2009,2,23.0000
Somalia,Africa,Eastern Africa,2010,2,25.0000
Somalia,Africa,Eastern Africa,2014,1,40.0000
Somalia,Africa,Eastern Africa,2015,1,41.0000
South Africa,Africa,Southern Africa,2005,43,29.3488
South Africa,Africa,Southern Africa,2006,52,29.0577
South Africa,Africa,Southern Africa,2007,58,33.2414
South Africa,Africa,Southern Africa,2008,89,32.6517
South Africa,Africa,Southern Africa,2009,94,29.5213
South Africa,Africa,Southern Africa,2010,69,33.9130
South Africa,Africa,Southern Africa,2011,100,34.2200
South Africa,Africa,Southern Africa,2012,96,32.1042
South Africa,Africa,Southern Africa,2013,94,37.0957
South Africa,Africa,Southern Africa,2014,93,37.1183
South Africa,Africa,Southern Africa,2015,89,35.1573
South Africa,Africa,Southern Africa,2016,65,39.7692
South Korea,Asia,Eastern Asia,2005,315,32.5587
South Korea,Asia,Eastern Asia,2006,345,33.4000
South Korea,Asia,Eastern Asia,2007,320,34.4000
South Korea,Asia,Eastern Asia,2008,376,33.9229
South Korea,Asia,Eastern Asia,2009,425,36.0141
South Korea,Asia,Eastern Asia,2010,544,39.6029
South Korea,Asia,Eastern Asia,2011,558,35.8047
South Korea,Asia,Eastern Asia,2012,442,33.9593
